fk_moneda,fk_plan,fk_fpagp,fuma,sexo,edad,Suma Aseg ,Reserva,Prima,pzoseg,pzopago,suma retenida 
2,2,1,N,M,35,"187,500.00",600.94,651,20,20,"75,000.00"
2,2,1,S,M,48,"937,500.00","194,500.76","19,215.86",20,20,"375,000.00"
2,1,4,S,M,40,"75,000.00",994.85,191.83,99,99,0
2,2,2,N,F,36,"375,000.00",510.45,220.5,20,20,"150,000.00"
2,1,2,N,M,45,"187,500.00","20,747.23","3,263.63",99,99,0
2,2,2,N,F,54,"300,000.00",876.14,253.2,18,18,0
2,2,1,N,M,44,"261,175.00","26,115.32","3,764.06",18,18,0
2,2,3,N,M,40,"125,000.00","1,831.57",561.5,20,20,0
2,2,3,S,M,58,"2,000,000.00","4,077.14","2,072.00",20,20,"800,000.00"
2,2,2,N,M,43,"187,500.00","11,804.42","1,138.63",20,20,"112,500.00"
2,2,2,N,M,48,"500,000.00","50,210.86","6,698.00",65,65,"200,000.00"
2,2,1,N,M,52,"502,515.00","1,364.43",630.15,18,18,"301,509.00"
2,2,3,N,F,35,"500,000.00","4,465.11","1,764.00",25,25,"300,000.00"
2,2,3,N,M,42,"375,000.00","20,977.10","7,483.50",20,20,"225,000.00"
2,2,1,N,M,37,"1,000,000.00","1,316.91","3,498.00",10,10,"600,000.00"
2,2,1,N,M,46,"3,750,000.00","138,289.37","17,880.23",24,24,"1,875,000.00"
2,2,3,S,M,46,"250,000.00","2,163.94",573.89,20,20,"150,000.00"
2,2,2,N,F,50,"175,000.00",101.41,52.15,18,18,0
2,2,2,N,M,42,"125,000.00","37,736.93","3,406.90",15,15,"75,000.00"
2,2,4,N,M,24,"187,500.00","28,901.31","3,100.50",18,18,0
2,2,1,N,F,34,"375,000.00","19,624.68","2,937.00",65,65,"225,000.00"
2,2,1,N,M,40,"75,000.00",346.29,78.3,18,18,0
2,2,1,N,M,57,"500,000.00","4,591.63","2,034.00",20,20,"200,000.00"
2,2,1,N,F,43,"125,000.00","6,064.96",787.93,20,20,"75,000.00"
2,2,2,N,M,47,"312,500.00","70,899.47","9,046.88",18,18,"125,000.00"
2,2,2,N,M,57,"93,750.00",291.47,163.69,18,18,0
2,2,2,N,M,50,"375,000.00",716.31,269.25,18,18,0
2,1,1,N,F,37,"500,000.00","39,535.61","5,427.00",99,18,"200,000.00"
2,2,2,N,M,40,"500,000.00","5,727.39","1,071.00",22,22,"200,000.00"
2,2,4,S,M,25,"496,578.75",68.18,"3,970.87",1,1,"198,631.50"
2,2,2,N,M,31,"625,000.00","31,204.39","2,816.79",25,25,"250,000.00"
2,2,1,N,F,47,"187,500.00","4,681.92","1,883.25",20,20,"75,000.00"
2,1,3,N,M,31,"911,250.00","59,309.71","10,269.63",99,25,"546,750.00"
2,1,2,N,M,44,"250,000.00","10,700.74","1,248.50",99,10,"150,000.00"
2,2,4,S,M,33,"993,160.00",161.56,"2,503.26",1,1,"595,896.00"
2,2,2,N,M,54,"250,000.00","9,670.54","3,264.00",20,20,"150,000.00"
2,2,1,N,M,45,"500,000.00","5,860.05","2,334.00",20,20,"300,000.00"
2,1,1,N,M,56,"250,000.00","19,613.66","2,706.80",99,99,"150,000.00"
2,2,1,N,M,58,"81,250.00","5,578.83",648.79,20,20,0
2,1,1,N,M,24,"750,000.00","9,444.40","2,439.00",99,99,"300,000.00"
2,2,1,N,M,40,"250,000.00","4,855.10","1,712.00",20,20,"100,000.00"
2,2,4,S,F,50,"993,160.00",85.31,"4,935.50",1,1,"595,896.00"
2,2,2,N,M,33,"2,500,000.00","2,785.86","2,095.50",20,20,"1,250,000.00"
2,1,1,N,M,45,"750,000.00","17,325.38","3,129.00",99,99,"300,000.00"
2,1,2,N,M,53,"375,000.00","30,230.46","5,412.45",99,20,0
2,2,1,N,F,43,"376,886.25",235.81,120.6,18,18,"226,131.75"
2,2,2,N,M,45,"125,000.00","3,322.44","1,417.50",20,20,"50,000.00"
2,1,1,N,M,57,"187,500.00","5,170.19",943.5,99,99,0
2,2,1,N,M,49,"250,000.00",983.6,237,18,18,"100,000.00"
2,2,4,N,M,47,"1,158,683.75",133.74,"2,527.34",1,1,"579,341.88"
2,2,1,N,M,49,"125,000.00","29,819.38","2,777.50",18,18,0
2,2,1,N,M,53,"2,500,000.00","23,912.51","7,277.50",20,20,"1,250,000.00"
2,2,3,N,F,47,"187,500.00",878.87,237.38,18,18,0
2,1,1,S,M,45,"875,000.00","13,365.93","3,634.25",99,99,"525,000.00"
2,2,3,S,M,49,"2,000,000.00","30,316.51","12,172.00",20,20,"1,200,000.00"
2,2,1,N,F,51,"201,005.00","1,750.12",805.63,18,18,0
2,2,1,N,M,57,"1,500,000.00","11,931.03","4,215.90",20,20,"750,000.00"
2,2,1,N,M,54,"375,000.00","57,721.17","6,151.95",65,65,"150,000.00"
2,2,3,N,M,48,"500,000.00","2,267.10",945.8,20,20,"300,000.00"
2,2,1,N,M,47,"239,252.50",952.56,403.73,20,20,"95,701.00"
2,2,1,S,M,41,"1,160,885.00","49,040.69","7,024.76",20,20,"696,531.00"
2,2,1,N,M,49,"637,500.00","5,055.66","1,734.59",20,20,"255,000.00"
2,2,1,S,F,42,"251,257.50",548.96,321.61,18,18,"150,754.50"
2,2,1,N,F,56,"1,532,835.00","70,318.63","10,560.80",20,20,"613,134.00"
2,1,2,N,F,45,"62,500.00","1,155.62",203.25,99,20,0
2,1,1,N,F,46,"500,000.00","34,086.90","4,669.89",99,99,"300,000.00"
2,2,1,N,M,50,"435,000.00","33,952.97","4,744.67",60,60,"174,000.00"
2,2,1,N,M,48,"62,500.00","3,972.69",460.5,18,18,0
2,2,2,N,M,48,"375,000.00","13,946.60","1,817.69",25,25,0
2,1,1,N,M,48,"802,500.00","20,878.77","3,361.85",99,99,"481,500.00"
2,2,4,N,M,47,"1,655,263.75",45.63,512.72,1,1,"625,000.00"
2,2,4,N,F,55,"1,655,263.75",73.04,"1,025.43",1,1,"625,000.00"
2,2,4,N,M,48,"1,655,262.50",95.75,"1,224.07",1,1,"827,631.25"
2,2,1,N,M,34,"250,000.00","51,070.97","5,620.50",20,20,"100,000.00"
2,2,2,N,M,54,"125,000.00","20,348.45","1,814.74",60,60,"75,000.00"
2,1,1,N,M,50,"375,000.00","25,944.84","3,021.75",99,20,"150,000.00"
2,2,2,N,F,30,"375,000.00","20,334.14","1,657.95",25,25,"150,000.00"
2,2,3,S,M,46,"250,000.00","14,545.11","1,770.00",20,20,"100,000.00"
2,2,3,S,F,48,"1,125,000.00","4,100.00","1,869.00",20,20,"450,000.00"
2,2,1,N,F,58,"93,000.00","6,998.88",903.71,18,18,0
2,2,3,N,F,50,"187,500.00","7,510.01",968.25,22,22,"75,000.00"
2,2,1,S,M,43,"323,313.75",868.23,"1,135.49",14,14,0
2,2,4,N,M,33,"250,000.00",443.09,273,18,18,"150,000.00"
2,2,3,N,F,33,"5,625,000.00","82,862.43","12,307.50",22,22,"2,812,500.00"
2,2,1,N,M,47,"875,000.00",512.85,"1,428.25",1,1,"437,500.00"
2,2,3,N,M,48,"692,955.00","29,117.74","4,797.12",20,20,"277,182.00"
2,2,2,N,M,46,"375,000.00",929.92,195.75,18,18,"150,000.00"
2,2,3,N,M,56,"374,988.75","24,232.35","3,404.71",20,20,0
2,2,1,N,M,36,"375,000.00",963.42,450.5,20,20,"225,000.00"
2,2,2,N,M,38,"375,000.00","22,256.41","2,603.50",20,20,"225,000.00"
2,2,1,N,F,37,"187,500.00",862.95,226.13,18,18,0
2,1,1,S,F,50,"1,250,000.00","15,651.46","2,086.50",99,99,"625,000.00"
2,2,1,N,M,58,"2,437,500.00","204,325.79","30,275.06",20,20,"1,218,750.00"
2,2,2,N,M,42,"525,000.00","1,385.43",480.8,20,20,"315,000.00"
2,2,2,N,M,32,"187,500.00","28,953.63","4,106.25",20,20,0
2,2,2,N,M,35,"350,000.00","2,068.05",763.46,20,20,"210,000.00"
2,2,1,N,M,49,"93,750.00",66.45,27.38,18,18,0
2,2,2,N,M,41,"262,500.00","19,777.93","2,297.70",65,65,0
2,2,2,N,M,44,"684,415.00","3,098.63",967.76,19,19,"273,766.00"
2,2,4,N,M,33,"570,000.00","33,372.29","3,753.54",20,20,"228,000.00"
2,1,2,S,M,40,"1,125,000.00","38,578.19","4,737.75",99,12,"675,000.00"
2,2,2,N,M,50,"375,000.00",904.8,195.75,18,18,"225,000.00"
2,2,1,N,F,44,"250,000.00","31,714.26","3,684.00",18,18,0
2,1,2,N,F,43,"375,000.00","13,219.86","3,640.50",99,20,"150,000.00"
2,2,1,S,M,46,"125,000.00",720.34,139.18,65,65,"75,000.00"
2,2,1,N,M,43,"62,500.00","14,126.41","1,612.25",18,18,0
2,1,1,N,M,43,"187,500.00","4,598.45",673.5,99,99,0
2,2,2,N,F,35,"187,500.00","13,696.22","1,857.38",15,15,0
2,2,1,N,F,34,"351,445.00","16,958.15","2,321.62",20,20,"140,578.00"
2,2,2,N,M,49,"125,000.00","8,785.83","4,161.75",20,20,"50,000.00"
2,2,2,S,M,25,"100,318.75","1,761.70",882.41,17,17,0
2,2,4,N,M,26,"1,250,000.00","8,203.07","3,112.50",20,20,"625,000.00"
2,2,1,N,F,36,"937,500.00","3,213.76","1,011.56",20,20,"468,750.00"
2,2,2,N,M,48,"125,000.00","8,298.64",895.75,20,20,0
2,2,4,N,M,51,"2,472,780.00",302.4,"8,049.77",1,1,"1,236,390.00"
2,2,1,N,F,46,"1,779,915.00","51,398.21","24,316.53",17,17,"889,957.50"
2,2,1,N,M,52,"250,000.00","16,424.42","1,630.24",20,20,"100,000.00"
2,2,1,N,F,43,"300,000.00",372.02,94.8,18,18,"120,000.00"
2,2,1,N,M,49,"2,000,000.00","4,786.59","2,240.00",20,20,"1,200,000.00"
2,2,1,N,M,45,"500,000.00","2,574.80","1,168.00",20,20,"300,000.00"
2,2,3,N,M,54,"500,000.00","10,520.93","3,678.00",20,20,"300,000.00"
2,2,2,S,M,47,"562,500.00","1,784.30","1,078.13",20,20,"337,500.00"
2,2,4,N,F,43,"62,500.00",534.8,158,18,18,0
2,2,2,N,F,44,"125,000.00","19,275.29","2,549.25",20,20,0
2,2,2,N,F,49,"75,000.00",188.44,46.65,18,18,0
2,2,1,N,M,43,"500,000.00","77,091.09","9,306.30",20,20,"300,000.00"
2,2,1,S,F,46,"937,780.00","78,334.89","14,580.51",20,20,"562,668.00"
2,1,1,N,F,50,"250,000.00","8,874.54","1,000.70",99,99,"150,000.00"
2,2,2,N,M,42,"375,000.00","10,360.67","2,988.34",18,18,"225,000.00"
2,2,1,N,F,43,"250,000.00","29,534.76","3,491.00",20,20,"100,000.00"
2,2,1,N,M,29,"187,500.00",373.58,152.57,20,20,"75,000.00"
2,2,4,N,M,31,"1,648,518.75",141.53,"2,481.87",1,1,"625,000.00"
2,2,1,N,F,38,"625,000.00","2,914.91","1,817.44",20,20,"312,500.00"
2,1,1,N,M,32,"750,000.00","18,763.54","2,048.60",99,99,"450,000.00"
2,2,2,N,M,47,"500,000.00","26,599.38","3,452.56",60,60,"200,000.00"
2,1,3,S,M,26,"1,250,000.00","28,910.70","3,864.50",99,20,"500,000.00"
2,2,2,N,M,55,"312,500.00","5,058.11","2,191.88",20,20,"125,000.00"
2,1,2,N,M,45,"62,500.00","3,755.87",747.38,99,99,0
2,1,2,N,F,48,"1,875,000.00","128,541.89","39,588.19",99,99,"937,500.00"
2,2,3,N,F,40,"500,000.00",999.89,261,18,18,"200,000.00"
2,2,2,N,M,55,"2,750,000.00","26,481.48","7,945.50",20,20,"1,250,000.00"
2,2,3,N,M,55,"250,000.00","49,121.67","5,661.00",60,60,0
2,2,2,N,M,35,"187,500.00","6,346.97",693.48,65,65,"75,000.00"
2,2,1,N,M,28,"136,250.00","19,415.46","3,573.50",20,20,"54,500.00"
2,2,1,N,M,50,"1,000,000.00","84,013.34","12,680.00",20,20,"400,000.00"
2,2,3,N,M,56,"875,000.00","37,115.48","9,367.25",20,20,"525,000.00"
2,2,2,S,M,39,"160,128.75","18,654.64","2,500.01",20,20,"96,077.25"
2,2,1,N,F,47,"625,000.00","12,791.91","4,066.38",20,20,"312,500.00"
2,2,1,N,M,45,"625,000.00","21,881.40","8,362.50",20,20,"250,000.00"
2,2,1,S,M,54,"62,500.00",246.77,109,20,20,0
2,2,1,N,M,50,"62,500.00","22,999.93","1,957.50",18,18,0
2,2,1,N,M,48,"2,132,500.00","29,064.12","10,004.78",20,20,"1,279,500.00"
2,2,1,N,M,40,"250,000.00","16,894.36","1,477.50",22,22,0
2,2,1,N,M,43,"500,000.00","73,597.34","8,972.96",15,15,"300,000.00"
2,1,2,N,M,40,"500,000.00","38,546.40","4,467.30",99,99,"300,000.00"
2,2,1,N,M,33,"250,000.00","14,537.43","5,346.00",20,20,"100,000.00"
2,2,2,N,F,26,"450,000.00",592.93,347.4,18,18,0
2,2,2,N,M,31,"125,000.00","7,345.28",813.75,20,20,"75,000.00"
2,2,2,S,M,24,"250,000.00","3,969.81","1,311.00",20,20,0
2,2,4,N,F,42,"1,000,000.00","48,502.15","6,490.96",20,20,"600,000.00"
2,1,2,S,M,39,"400,000.00","17,170.80","2,008.80",99,99,0
2,1,3,S,M,40,"62,500.00","2,841.57",428.75,99,99,0
2,2,2,S,F,49,"375,000.00","66,107.54","7,323.75",20,20,"225,000.00"
2,2,2,N,M,52,"250,000.00","2,027.41",918,20,20,"150,000.00"
2,1,4,N,M,29,"400,000.00","10,601.36","1,968.48",99,99,0
2,2,2,N,M,44,"125,000.00","8,951.41",999,60,60,0
2,2,2,N,M,50,"250,000.00","17,353.74","2,542.00",25,25,0
2,2,3,N,M,48,"250,000.00","28,375.62","2,441.85",25,25,"150,000.00"
2,2,4,N,M,41,"1,652,950.00",40.43,"1,024.10",1,1,"625,000.00"
2,2,1,N,F,54,"281,250.00","21,974.10","2,768.06",18,18,0
2,2,2,N,M,52,"443,750.00",708.01,179.23,18,18,"266,250.00"
2,1,3,N,M,50,"250,000.00","9,221.36","1,205.52",99,99,"150,000.00"
2,2,2,N,M,42,"187,500.00","56,164.70","4,888.13",18,18,0
2,2,2,N,F,38,"562,500.00","2,273.04",556.88,18,18,"337,500.00"
2,2,2,N,M,42,"120,748.75",776.67,270.96,19,19,0
2,2,1,N,M,28,"125,000.00",998.51,162,22,22,"75,000.00"
2,2,4,N,F,48,"1,155,567.50",10.68,840.28,1,1,"577,783.75"
2,2,2,N,F,43,"1,000,000.00","14,494.47","3,608.00",25,25,"400,000.00"
2,2,4,S,M,50,"375,000.00","74,082.40","8,102.72",15,15,0
2,2,1,N,M,52,"62,500.00","1,690.95",436.5,25,25,0
2,2,3,S,M,46,"750,000.00","116,354.70","14,417.33",20,20,"450,000.00"
2,2,3,N,M,36,"1,500,000.00","51,799.77","19,791.00",20,20,"900,000.00"
2,2,3,N,M,33,"1,875,000.00","62,442.57","21,033.75",20,20,"937,500.00"
2,2,2,N,M,44,"375,000.00","38,696.27","4,866.30",20,20,"225,000.00"
2,1,1,N,M,41,"1,500,000.00","65,150.42","12,964.00",99,99,"900,000.00"
2,2,1,N,M,41,"125,000.00","6,024.32",881.81,20,20,"50,000.00"
2,2,2,N,M,34,"2,000,000.00","15,689.40","6,512.00",20,20,"800,000.00"
2,2,1,N,F,40,"500,000.00","48,353.16","6,745.56",20,20,"300,000.00"
2,2,1,N,F,54,"1,125,000.00","133,955.00","14,619.00",20,20,"450,000.00"
2,1,2,N,M,36,"312,500.00","6,473.63","1,513.13",99,99,"187,500.00"
2,2,4,S,M,38,"125,000.00",595.86,317.25,20,20,"75,000.00"
2,2,1,N,M,28,"500,000.00","2,288.16",522,18,18,"200,000.00"
2,1,3,N,M,27,"250,000.00","10,211.77","1,368.85",99,99,"100,000.00"
2,2,3,N,M,47,"625,000.00","4,891.55","2,052.38",20,20,"312,500.00"
2,2,2,N,M,43,"3,085,408.75","1,801.74","5,006.43",1,1,"625,000.00"
2,2,3,N,F,42,"250,000.00","38,760.30","5,283.00",20,20,0
2,2,2,N,M,45,"1,875,000.00","61,053.89","19,869.75",20,20,"937,500.00"
2,2,3,N,M,27,"500,000.00","34,613.38","3,437.15",20,20,"300,000.00"
2,2,1,N,M,58,"187,500.00",474.46,222.75,20,20,"75,000.00"
2,2,4,S,M,45,"3,301,615.00",669.6,"15,905.28",1,1,"1,250,000.00"
2,2,1,N,M,44,"725,000.00","105,441.89","13,998.27",20,20,"435,000.00"
2,2,1,N,F,31,"447,220.00","2,992.59","1,615.35",18,18,0
2,2,2,N,M,26,"500,000.00","94,373.55","10,554.00",20,20,"200,000.00"
2,2,1,N,M,33,"1,250,000.00","48,226.16","16,220.00",20,20,"500,000.00"
2,2,1,N,M,42,"223,610.00","1,241.31",648.47,18,18,0
2,1,1,S,F,45,"562,500.00","47,097.29","10,747.13",99,99,"337,500.00"
2,2,1,N,F,29,"437,500.00","6,904.77","2,677.88",20,20,"262,500.00"
2,1,1,N,F,44,"500,000.00","28,851.99","6,585.00",99,99,"300,000.00"
2,2,1,N,M,33,"93,550.00","1,141.61","1,349.18",12,12,0
2,1,2,N,M,52,"125,000.00","4,584.54",607.65,99,99,"75,000.00"
2,2,4,N,M,36,"4,952,422.50",276.74,"4,970.33",1,1,"1,875,000.00"
2,1,1,N,F,52,"250,000.00","9,617.33","2,195.00",99,99,"100,000.00"
2,2,3,N,F,55,"843,125.00","49,502.53","5,000.25",20,20,"337,250.00"
2,2,2,N,F,52,"500,000.00","3,284.85","2,667.00",20,20,"200,000.00"
2,2,3,N,M,37,"1,209,000.00","70,833.02","7,500.72",20,20,"483,600.00"
2,2,1,N,M,41,"375,000.00","54,298.01","7,168.34",20,20,"225,000.00"
2,2,2,N,M,41,"750,000.00","4,459.62","2,175.00",20,20,"300,000.00"
2,2,3,S,M,55,"1,500,000.00","154,161.92","20,492.90",20,20,"900,000.00"
2,2,1,S,M,24,"125,000.00","17,201.59","1,886.93",20,20,"50,000.00"
2,2,4,N,F,32,"281,250.00",444.94,113.06,18,18,0
2,2,4,N,M,52,"4,920,960.00",127.69,"2,470.06",1,1,"1,875,000.00"
2,2,1,N,F,51,"125,000.00",555.83,331,20,20,"50,000.00"
2,2,2,S,F,30,"625,000.00","6,256.57","2,197.25",20,20,"312,500.00"
2,2,3,S,M,38,"250,000.00","62,005.75","8,247.00",10,10,"100,000.00"
2,1,1,N,M,40,"500,000.00","11,681.43","2,028.00",99,99,"200,000.00"
2,2,3,N,M,51,"500,000.00","186,229.44","24,540.00",10,10,"300,000.00"
2,2,4,N,M,42,"3,280,640.00",564.78,"10,372.86",1,1,"1,250,000.00"
2,2,2,N,M,49,"668,850.00","2,746.63","1,144.00",20,20,"401,310.00"
2,2,1,S,F,35,"307,972.50","5,295.69","2,064.04",19,19,0
2,2,2,N,F,38,"187,500.00","37,615.59","4,489.88",18,18,0
2,2,1,N,M,43,"123,116.25",90.6,80.52,18,18,0
2,2,2,N,M,25,"376,886.25","8,216.54","2,597.51",75,23,"150,754.50"
2,1,1,S,M,45,"250,000.00","4,306.35","1,407.50",99,99,"100,000.00"
2,2,4,N,F,55,"125,000.00","18,277.94","2,172.50",18,18,0
2,2,4,N,M,40,"1,476,286.25",536.04,"7,123.31",1,1,"625,000.00"
2,2,1,N,F,36,"250,000.00","21,106.98","1,842.00",18,18,0
2,2,2,S,M,46,"250,000.00","33,268.96","3,417.00",20,20,0
2,2,2,N,M,30,"425,456.25","1,276.19",478.22,18,18,"170,182.50"
2,2,2,N,M,24,"1,250,000.00","46,568.13","14,998.88",20,20,"625,000.00"
2,2,1,N,M,34,"562,500.00","7,552.26","1,981.13",18,18,"337,500.00"
2,2,2,N,F,49,"1,125,000.00","5,811.37","3,014.25",15,15,"675,000.00"
2,1,1,N,M,37,"1,250,000.00","16,942.32","2,779.00",99,99,"625,000.00"
2,2,3,N,F,54,"62,500.00","3,011.76",424.88,20,20,0
2,2,1,N,F,55,"125,000.00","72,577.40","8,673.75",18,18,0
2,2,3,N,M,47,"375,000.00","139,549.43","18,522.00",10,10,"150,000.00"
2,2,3,S,M,54,"487,500.00","49,841.27","6,097.16",20,20,"195,000.00"
2,2,4,N,M,44,"1,636,555.00",2.4,507.33,1,1,"625,000.00"
2,2,1,N,F,50,"62,500.00",777.42,193.25,22,22,0
2,2,2,S,M,35,"62,500.00","4,528.27",632.63,15,15,0
2,2,1,N,F,38,"425,000.00","65,163.14","7,671.71",20,20,"170,000.00"
2,2,1,N,F,50,"187,500.00","69,698.97","9,275.63",10,10,0
2,2,1,N,M,47,"62,500.00",540.48,191.25,22,22,0
2,2,4,N,M,34,"500,000.00","2,531.26",552,18,18,"200,000.00"
2,2,2,N,M,39,"205,312.50","33,936.46","4,466.79",19,19,0
2,2,4,N,M,27,"125,000.00",911.3,233.25,18,18,"75,000.00"
2,1,2,N,M,45,"125,000.00","6,495.47",845.25,99,99,0
2,2,1,N,F,50,"300,000.00","1,166.06",465.6,18,18,0
2,2,4,N,F,33,"250,000.00",347.91,136.5,18,18,"150,000.00"
2,2,2,S,M,42,"450,000.00","59,027.39","6,642.57",20,20,"180,000.00"
2,1,2,N,M,37,"1,250,000.00","32,940.37","4,679.25",99,99,"625,000.00"
2,2,1,N,F,39,"500,000.00","34,475.36","3,522.25",20,20,"300,000.00"
2,1,3,N,M,30,"314,680.00","7,307.58","8,941.95",99,6,0
2,1,2,N,F,39,"375,000.00","6,052.02","1,001.50",99,99,"225,000.00"
2,1,2,N,F,43,"1,312,500.00","33,223.41","5,387.63",99,99,"787,500.00"
2,2,3,N,M,37,"62,500.00","9,785.41",850.5,20,20,0
2,2,2,N,M,52,"625,000.00","6,287.21","2,197.25",20,20,"312,500.00"
2,2,1,N,M,30,"1,875,000.00","9,430.81","3,295.88",20,20,"937,500.00"
2,2,1,S,F,54,"2,500,000.00","30,206.16","10,689.75",20,20,"1,250,000.00"
2,1,2,S,M,34,"175,000.00","12,472.11","1,490.90",99,99,0
2,2,2,N,M,49,"375,000.00","36,126.88","4,695.58",20,20,0
2,2,2,N,M,46,"581,250.00","1,718.12",513.83,22,22,"232,500.00"
2,2,2,N,F,30,"187,500.00","2,145.91",381,18,18,"112,500.00"
2,2,3,N,M,46,"125,000.00","15,366.77","1,680.50",20,20,"75,000.00"
2,2,4,N,F,33,"654,622.50",40.11,"1,495.14",1,1,"392,773.50"
2,2,1,N,F,50,"250,000.00","18,197.14","2,430.00",15,15,0
2,2,1,N,F,39,"250,000.00","85,303.38","7,468.50",15,15,0
2,1,2,N,M,49,"1,250,000.00","107,240.85","17,392.88",99,20,"625,000.00"
2,1,2,N,M,53,"750,000.00","25,581.35","4,126.50",99,20,"450,000.00"
2,2,1,N,M,37,"18,250,000.00","878,461.29","100,517.20",20,20,"3,750,000.00"
2,1,1,N,M,32,"500,000.00","34,975.35","4,537.80",99,99,"300,000.00"
2,2,3,N,M,29,"187,500.00","28,787.18","3,938.63",20,20,0
2,2,1,N,F,45,"62,500.00","9,579.90","1,240.13",20,20,0
2,2,4,S,F,57,"1,309,245.00",93.04,"2,990.28",1,1,"785,547.00"
2,2,4,N,F,51,"3,273,110.00",375.66,"10,349.55",1,1,"1,250,000.00"
2,2,1,N,M,54,"2,500,000.00","2,413.76","2,770.00",10,10,"1,250,000.00"
2,1,2,N,M,32,"500,000.00","24,117.29","3,846.00",99,99,"300,000.00"
2,2,3,N,F,43,"187,500.00","51,832.22","4,489.88",18,18,0
2,2,1,S,F,46,"250,000.00","51,680.37","5,358.30",20,20,"100,000.00"
2,2,2,N,M,25,"371,861.25",748.1,975.02,8,8,0
2,2,3,S,M,57,"187,500.00","1,818.96",693.38,20,20,"75,000.00"
2,2,2,N,M,47,"187,500.00","38,767.88","4,081.70",20,20,0
2,2,1,N,M,43,"375,000.00","22,412.36","2,310.00",20,20,"150,000.00"
2,2,2,N,M,44,"239,807.50","2,055.03",808.63,19,19,0
2,1,1,N,F,50,"375,000.00","13,115.26","1,948.50",99,99,"225,000.00"
2,1,2,S,M,50,"250,000.00","4,277.52",963,99,99,"150,000.00"
2,2,2,N,M,45,"1,875,000.00","21,007.74","6,506.25",20,20,"937,500.00"
2,1,2,N,F,25,"250,000.00","8,335.20","1,152.00",99,99,0
2,1,2,N,M,34,"250,000.00","9,550.08","1,157.00",99,99,0
2,1,3,N,M,35,"375,000.00","10,706.85","2,045.00",99,99,"150,000.00"
2,1,2,N,M,42,"5,625,000.00","82,553.45","12,715.13",99,99,"1,875,000.00"
2,2,3,N,M,26,"500,000.00","50,422.16","5,111.34",60,60,"200,000.00"
2,2,1,N,M,39,"750,000.00",303.6,"1,822.00",10,10,"450,000.00"
2,2,1,N,M,52,"562,500.00",843.11,"3,126.75",10,10,"337,500.00"
2,2,2,N,F,44,"2,700,000.00","9,015.33","3,796.80",20,20,"1,350,000.00"
2,2,2,N,F,55,"250,000.00",415.13,100.5,18,18,0
2,2,3,N,F,54,"1,000,000.00","21,980.04","6,848.00",20,20,"400,000.00"
2,2,4,N,F,41,"62,500.00","18,751.56","1,860.00",15,15,0
2,1,1,N,M,39,"1,875,000.00","41,690.33","6,672.94",99,65,"937,500.00"
2,2,2,S,F,43,"500,000.00","103,857.24","9,223.65",20,20,"300,000.00"
2,2,1,N,M,46,"1,775,000.00","8,419.12","3,115.15",20,20,"1,065,000.00"
2,2,2,S,M,50,"376,556.25","3,708.24","1,619.19",18,18,"225,933.75"
2,2,1,S,M,32,"250,000.00","34,372.27","3,309.50",20,20,"100,000.00"
2,2,1,S,M,47,"187,500.00",995.41,458.63,15,15,0
2,2,3,N,F,54,"187,500.00","62,364.21","5,610.75",18,18,0
2,2,2,N,M,47,"500,000.00","66,052.78","6,735.56",20,20,"300,000.00"
2,2,3,N,M,57,"125,000.00",277.61,137.75,22,22,"50,000.00"
2,1,2,N,M,42,"1,125,000.00","35,251.20","4,482.22",99,99,"675,000.00"
2,2,2,N,F,35,"224,782.50",379.05,230.63,18,18,0
2,2,3,N,M,24,"125,000.00","5,936.52",590.11,25,25,"50,000.00"
2,1,1,S,F,34,"125,000.00","24,427.13",927.75,99,99,"75,000.00"
2,2,2,N,M,42,"625,000.00","2,097.17","1,114.13",20,20,"312,500.00"
2,2,4,S,F,47,"250,000.00","49,840.14","5,113.00",15,15,0
2,2,2,N,M,45,"125,000.00","1,435.04",235.5,22,22,"75,000.00"
2,2,1,S,M,43,"100,000.00","1,507.53",433.75,20,20,0
2,1,1,N,F,34,"375,000.00","7,046.32",789.38,99,99,"225,000.00"
2,2,2,N,M,41,"375,000.00",786.55,249.75,18,18,0
2,2,1,N,M,44,"1,250,000.00","4,386.29","1,539.38",20,20,"625,000.00"
2,1,1,N,M,30,"250,000.00","14,005.18","1,265.00",99,99,0
2,2,2,S,M,46,"325,000.00","46,409.10","4,762.20",25,25,0
2,2,3,N,F,41,"93,750.00",64.46,74.5,10,10,0
2,2,3,N,M,41,"93,750.00",80.48,86.88,10,10,0
2,2,2,N,F,53,"62,500.00","6,703.91",640.13,18,18,0
2,2,4,N,M,33,"375,000.00","79,242.24","9,436.50",18,18,"225,000.00"
2,2,2,N,M,38,"750,000.00","2,791.65","1,571.00",20,20,"450,000.00"
2,2,3,N,M,43,"120,748.75","1,618.60",480.34,19,19,0
2,2,4,N,M,31,"375,000.00","41,647.80","5,601.00",18,18,"225,000.00"
2,2,2,N,M,38,"750,000.00","28,904.10","10,492.00",20,20,"450,000.00"
2,2,1,S,M,42,"625,000.00","4,819.15","1,985.00",20,20,"375,000.00"
2,2,3,N,F,49,"188,297.50","11,030.26","1,200.50",20,20,"75,319.00"
2,2,4,N,F,39,"492,090.00",48.71,"3,937.91",1,1,"196,836.00"
2,2,3,N,M,30,"1,060,000.00","49,147.21","4,972.12",25,25,"424,000.00"
2,1,1,N,M,48,"250,000.00","6,199.14",661,99,99,0
